Instrumento;Link Externo;UF;Municipio;CNPJ;Nome Proponente;Modalidade;Emenda;Objeto;Situacao;Natureza Juridica;Inicio Vigencia;Fim Vigencia; Valor Global ;Valor Empenhado; Valor Liberado ; Total em Movimentacoes Financeiras ; Saldo em conta ; Vl Devolvido ;PC Informatizada;Relatorios de Execucao;Ação de Monitoramnto;Percental  Exec;Parecer Financeiro;Grau de Prioridade;Acao de Analise de PC;Data Limite para Apresentar PC;Data    de    Envio da  PC;Dias de Atraso    Envio da PC;Status de Execucao;Analise de Equipamentos;Percentual de Evolucoo da Analise;Parecer Tec -Merito;Pareceres Incluidos na Plataforma;Execução  Finaceira Concedente  e Convenente;Devolucao de Saldo p Uniao;Resto a Pagar ;Tecnico / Analista;Processo SEI;Nota de Risco;Limite Toler  Risco;Faixa de Risco;Data de Vinculo Fiscal ;Dias apos Envio da PC;ANOTACOES OBS;Ano; Contrapartida ; ALERTA de                       Execução Financeira ; ALERTA Sem Desembolso ; ALERTA Sem Pgt + 150 Dias ; Acordão  TCU1203 ; GRAU DE PRIORIDADE ;
949386;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1931526&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08806213000117;INSTITUTO SOCIAL DE ASSISTENCIA A SAUDE;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;28/12/2023;30/09/2026;516.933,00;516.933,00;327.193,47;225.000,00;65.312,83; -   ;NÃO;PENDENTE;AGUARDAR EXECUÇÃO;36,36%;PENDENTE;4ª Prioridade;MONITORAR A EXECUÇÃO;29/11/2026;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 63,30%   |  Convenente: 68,77%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;BARTOLOMEU;25000.669053/2009-17;-;;;19/07/2026;-;;2023;0;Acima de 180 até 365 dias;Acima de 365 dias;Sim;NÃO;4ª Prioridade;*
952338;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1946964&Usr=guest&Pwd=guest;PB;SÃO JOSÉ DE CAIANA;10785644000196;FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DE CAIANA;CONTRATO DE REPASSE;SIM;AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Municipal;29/12/2023;29/12/2026;569.538,00;569.538,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;27/02/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.668484/2009-66;-;;;Sem Vínculo;-;;2023;0;Sem Desembolso;-;-;NÃO;#N/D;*
952921;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1946924&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;35501733000194;INSTITUTO CANDIDA VARGAS;CONVENIO;NÃO;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Municipal;28/12/2023;22/09/2026;700.000,00;700.000,00;401.790,00; -   ;406.902,79; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;21/11/2026;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 57,40%   |  Convenente: 0,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;BARTOLOMEU;113368/2009;-;;;11/07/2026;-;;2023;0;Até 90 dias;Até 90 dias;Não;NÃO;#N/D;*
953559;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1950381&Usr=guest&Pwd=guest;PB;PEDRAS DE FOGO;10490987000123;FUNDO MUNICIPAL DE SAUDE;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Municipal;29/12/2023;29/12/2026;961.400,00;961.368,00;961.368,00; -   ;970.014,97; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;27/02/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 0,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;74409;-;;;Sem Vínculo;-;;2023;0;Até 90 dias;Até 90 dias;Não;NÃO;#N/D;*
954404;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1945610&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONVENIO;NÃO;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;15/04/2024;26/12/2026;8.800.087,00;8.800.087,00;8.797.000,00;8.797.000,00;108.633,87; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;4ª Prioridade;NÃO HOUVE DESEMBOLSO;24/02/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 99,96%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;F. GONDIM;25000.121823/2010-89;-;;;31/03/2027;-;;2023;0;Acima de 180 até 365 dias;Acima de 365 dias;Sim;NÃO;4ª Prioridade;*
954442;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1951981&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;24513574000121;FUNDO MUNICIPAL DE SAUDE DE CAMPINA GRANDE;CONTRATO DE REPASSE;SIM;CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Municipal;29/12/2023;29/12/2027;9.271.350,00;4.595.689,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;27/02/2028;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.121821/2010-90;-;;;Sem Vínculo;-;;2023;0;Sem Desembolso;-;-;NÃO;#N/D;*
959476;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1978870&Usr=guest&Pwd=guest;PB;UIRAÚNA;12721072000107;ASSOC BENEFICENTE CONEGO MANOEL VIEIRA DA COSTA;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;20/12/2024;30/09/2027;200.000,00;200.000,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;29/11/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.121819/2010-11;-;;;Sem Vínculo;-;;2024;0;Sem Desembolso;-;-;NÃO;#N/D;*
959574;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1985024&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;TERMO DE COMPROMISSO;NÃO;CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Estadual ou do Distrito Federal;26/06/2024;25/06/2028;104.490.000,00;88.458.869,00;43.657.746,89;38.702.402,82;5.350.962,55; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;24/08/2028;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 41,78%   |  Convenente: 88,65%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.154525/2010-75;-;;;Sem Vínculo;-;;2024;0;Até 90 dias;Até 90 dias;Não;NÃO;#N/D;*
960721;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1991050&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;TERMO DE COMPROMISSO;NÃO;CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Estadual ou do Distrito Federal;04/07/2024;03/07/2028;17.000.010,00;8.909.264,50; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;01/09/2028;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.154528/2010-17;-;;;Sem Vínculo;-;;2024;0;Sem Desembolso;-;-;NÃO;#N/D;*
962789;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1994057&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;TERMO DE COMPROMISSO;NÃO;CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Estadual ou do Distrito Federal;18/07/2024;17/07/2028;17.000.010,00;8.500.000,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;15/09/2028;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.159624/2010-43;-;;;Sem Vínculo;-;;2024;0;Sem Desembolso;-;-;NÃO;#N/D;*
964571;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1998507&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;TERMO DE COMPROMISSO;NÃO;CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Estadual ou do Distrito Federal;03/09/2024;03/09/2028;50.001.270,00;37.625.260,42;536.735,92; -   ;543.993,64; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;02/11/2028;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 1,07%   |  Convenente: 0,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.129184/2010-08;-;;;Sem Vínculo;-;;2024;0;Acima de 90 até 180 dias;Até 90 dias;Não;NÃO;#N/D;*
965427;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2001525&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;08715618000140;FUNDO MUNICIPAL DE SAUDE;TERMO DE COMPROMISSO;NÃO;CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Municipal;27/09/2024;26/09/2028;64.179.624,38;36.000.000,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;25/11/2028;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.150529/2010-84;-;;;Sem Vínculo;-;;2024;0;Sem Desembolso;-;-;NÃO;#N/D;*
968856;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2025838&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09124165000140;INSTITUTO WALFREDO GUEDES PEREIRA;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;31/12/2024;31/12/2028;2.526.297,00;2.526.297,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;01/03/2029;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.190861/2010-81;-;;;Sem Vínculo;-;;2024;0;Sem Desembolso;-;-;NÃO;#N/D;*
970364;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2025649&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;30/12/2024;13/04/2027;1.944.574,00;1.900.000,00;1.851.282,00;1.894.714,57;18.874,07; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;4ª Prioridade;NÃO HOUVE DESEMBOLSO;12/06/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 97,44%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;F. GONDIM;059157/2010;-;;;31/03/2027;-;;2024;43.432,57;Até 90 dias;Acima de 90 até 180 dias;Não;NÃO;4ª Prioridade;*
970365;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2016387&Usr=guest&Pwd=guest;PB;SANTA RITA;09433715000102;FUNDACAO GOVERNADOR FLAVIO RIBEIRO COUTINHO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;30/12/2024;30/09/2027;903.419,00;900.000,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;29/11/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;F. GONDIM;25000.190908/2010-15;-;;;14/10/2029;-;;2024;0;Sem Desembolso;-;-;NÃO;#N/D;*
970368;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2025650&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;20/12/2024;24/12/2026;1.156.885,00;1.143.989,00;1.025.934,00;1.037.500,00;23.504,44; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;4ª Prioridade;NÃO HOUVE DESEMBOLSO;22/02/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 89,68%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;F. GONDIM;100930/2010;-;;;21/03/2027;-;;2024;11.566,00;Acima de 180 até 365 dias;Acima de 365 dias;Sim;NÃO;4ª Prioridade;*
970372;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2031646&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;08667206000181;INSTITUTO SAO JOSE;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;28/12/2024;27/01/2027;300.000,00;300.000,00;190.000,00;190.000,00;6.113,61; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;4ª Prioridade;NÃO HOUVE DESEMBOLSO;28/03/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 63,33%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;F. GONDIM;101803/2010;-;;;31/03/2027;-;;2024;0;Acima de 180 até 365 dias;Acima de 180 até 365 dias;Sim;NÃO;4ª Prioridade;*
970892;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2035631&Usr=guest&Pwd=guest;PB;JURIPIRANGA;11164805000197;FUNDO MUNICIPAL DE SAUDE;CONTRATO DE REPASSE;SIM;CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Municipal;30/12/2024;30/09/2028;1.153.960,00;1.153.960,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;29/11/2028;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;101014/2010;-;;;Sem Vínculo;-;;2024;0;Sem Desembolso;-;-;NÃO;#N/D;*
971381;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2035546&Usr=guest&Pwd=guest;PB;UIRAÚNA;00684095000100;ASSOC DE PROTECAO ASSIST SAUDE E EDUCACAO DE UIRAUNA PB;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;23/12/2024;15/01/2027;1.000.000,00;1.000.000,00;842.998,98;842.998,98;25.803,17; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;4ª Prioridade;NÃO HOUVE DESEMBOLSO;16/03/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 84,30%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;F. GONDIM;100981/2010;-;;;31/03/2027;-;;2024;0;Acima de 90 até 180 dias;Acima de 180 até 365 dias;Sim;NÃO;4ª Prioridade;*
971382;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2035551&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09124165000140;INSTITUTO WALFREDO GUEDES PEREIRA;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;28/12/2024;23/07/2027;801.048,00;797.277,00;786.281,00;790.000,00;10.735,53; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;21/09/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 98,62%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;F. GONDIM;100911/2010;-;;;02/06/2029;-;;2024;3.719,00;Acima de 90 até 180 dias;Acima de 90 até 180 dias;Não;NÃO;#N/D;*
971383;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2035552&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09124165000140;INSTITUTO WALFREDO GUEDES PEREIRA;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;28/12/2024;23/07/2027;443.769,00;402.723,00;320.621,00;353.300,00;4.389,72; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;21/09/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 79,61%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;F. GONDIM;101030/2010;-;;;02/06/2029;-;;2024;32.679,00;Acima de 90 até 180 dias;Acima de 90 até 180 dias;Não;NÃO;#N/D;*
971549;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1990814&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;23/12/2024;24/12/2026;2.306.011,00;2.306.011,00;2.238.960,00;2.238.960,00;23.224,28; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;4ª Prioridade;NÃO HOUVE DESEMBOLSO;22/02/2027;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 97,09%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;F. GONDIM;100602/2010;-;;;31/03/2027;-;;2024;0;Acima de 180 até 365 dias;Acima de 180 até 365 dias;Sim;NÃO;4ª Prioridade;*
971674;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2038318&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;31/12/2024;31/12/2028;1.249.434,00;1.249.434,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;01/03/2029;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.150525/2010-04;-;;;Sem Vínculo;-;;2024;0;Sem Desembolso;-;-;NÃO;#N/D;*
972688;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2040183&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;31/12/2024;31/12/2028;3.420.400,00;2.392.268,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;01/03/2029;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.165558/2011-21;-;;;Sem Vínculo;-;;2024;0;Sem Desembolso;-;-;NÃO;#N/D;*
972689;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=2040184&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;31/12/2024;31/12/2028;3.080.400,00;1.913.472,00; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;01/03/2029;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;25000.176458/2011-21;-;;;Sem Vínculo;-;;2024;0;Sem Desembolso;-;-;NÃO;#N/D;*
